,tweet-id,tweet-text,include-links,tweet-url
21,814078008378068992,Paid tributes to Shri Sunder Lal Patwa in Bhopal.,,https://twitter.com/narendramodi/status/814078008378068992
22,813986589659410432,Shri Sunder Lal Patwa strengthened the BJP & was always admired by Karyakartas. My thoughts are with his family. May his soul rest in peace.,,https://twitter.com/narendramodi/status/813986589659410432
23,813986462995607552,Saddened on the passing away of Shri Sunder Lal Patwa. He was a hardworking & dedicated leader whose good work as MP CM will be remembered.,,https://twitter.com/narendramodi/status/813986462995607552
24,813750988465053696,उत्तराखंड का मिज़ाज साफ है... राज्य विकास चाहता है। भाजपा 'उत्तम उत्तराखंड' के लिए प्रतिबद्ध है।,http://nm-4.com/o9zz,https://twitter.com/narendramodi/status/813750988465053696
25,813750928226459648,हमारा संकल्प है गरीबों को ताकत देना। मैं 125 करोड़ भारतीयों का आभारी हूंकि उन्होंने भ्रष्टाचार को मिटाने के सफाई अभियान में मजबूत साथ दिया।,,https://twitter.com/narendramodi/status/813750928226459648
26,813750623074066432,देवभूमि और वीरभूमि उत्तराखंड के लोगों का आभार कि उन्होंने भारी संख्या में परिवर्तन रैली में हिस्सा लिया।,,https://twitter.com/narendramodi/status/813750623074066432
27,813750177949302785,चारधाम महामार्ग परियोजना का शिलान्यास किया। इस परियोजना से पर्यटन एवं रोजगार को बढ़ावा मिलेगा।,,https://twitter.com/narendramodi/status/813750177949302785
28,813749792241135616,The various #DigiDhanMela's have generated immense enthusiasm &amp; awareness on need &amp; methods of digital payments.,,https://twitter.com/narendramodi/status/813749792241135616
29,813749730794606592,"Ludhiana hosted the #DigiDhanMela, where several people came and extended support to the movement towards increased cashless transactions.",,https://twitter.com/narendramodi/status/813749730794606592
30,813749390254882816,Had a fruitful interaction with various economists on a wide range of policy issues. http://nm-4.com/8a0z,http://nm-4.com/8a0z,https://twitter.com/narendramodi/status/813749390254882816
31,813592405983182848,"During my Uttarakhand visit, will also address a public meeting in Dehradun.",,https://twitter.com/narendramodi/status/813592405983182848
32,813592249996951552,"Adding of bypasses, tunnels, bridges & flyovers will ease travel. Proper slope stabilisation will ensure protection against landslides.",,https://twitter.com/narendramodi/status/813592249996951552
33,813591939312291840,Char Dham highway project will lead to creation of over 900 km of roads. Connectivity & tourism will get a strong boost through the project.,,https://twitter.com/narendramodi/status/813591939312291840
34,813591609430290432,"Will visit Devbhoomi Uttarakhand today for the inauguration of a key infrastructure project, the Char Dham highway development programme.",,https://twitter.com/narendramodi/status/813591609430290432
35,813591176909504512,"Here is a newsletter covering my visits to Kanpur & Kashi, passage of a Bill that empowers Divyang citizens & more. http://bit.ly/2hggUas",http://bit.ly/2hggUas,https://twitter.com/narendramodi/status/813591176909504512
36,813370918361665536,Pay digitally and you could be a lucky winner of the thousands of prizes that are going to be awarded over a period of 100 days!,,https://twitter.com/narendramodi/status/813370918361665536
37,813370542875033600,"Congrats to these youngsters. Youth are agents of change, who must take a lead in inspiring others to pay digitally.",https://twitter.com/NITIAayog/status/813337201392029697,https://twitter.com/narendramodi/status/813370542875033600
38,813370359361638401,I thank well-known sportsperson @DuttYogi. His message of increased digital payments is vital.,https://twitter.com/NITIAayog/status/813331445477314560,https://twitter.com/narendramodi/status/813370359361638401
39,813370122018570240,"Great enthusiasm at the #DigiDhanMela in Gurugram, where CM @mlkhattar, Ministers &amp; others lent support to increased digital transactions.",,https://twitter.com/narendramodi/status/813370122018570240
40,813304895151312897,The successful test firing of Agni V is the result of the hardwork of DRDO & its scientists. I congratulate them. @DRDO_India,,https://twitter.com/narendramodi/status/813304895151312897
41,813304698367156224,Successful test firing of Agni V makes every Indian very proud. It will add tremendous strength to our strategic defence.,,https://twitter.com/narendramodi/status/813304698367156224
